Natural	parenago  ( crater )  <separator>  parenago is an impact crater on the moon's far side behind the eastern limb nearly attached to the east-southeastern outer rim of parengo is the crater berkner to the south-southwest lies comriethis is a worn and eroded crater formation attached to the northern outer rim are the satellite craters parenago w and parenago z three small craters lie prominently along the edge the inner wall in the southeast quadrant of the interior floor
Natural	angora lakes <separator>  the angora lakes are two small freshwater lakes in the sierra nevada and lake tahoe watershed ~1200 ft  ( 370 m )  in elevation above fallen leaf lake and lake tahoe it is the location of the angora lakes resort a small summer outdoor recreation location the lakes were named for a herd of angora goats that used to graze in the areato reach angora lakes from hwy 89 take the fallen leaf lake rd turnoff for approximately 2 miles  ( 32 km )   ( alternate route  lake tahoe blvd
Animal	trichoptilus viduus <separator>  trichoptilus viduus is a moth of the pterophoridae family that is known from south africa
OfficeHolder	giani gurmukh singh musafir <separator>  giani gurmukh singh musafir  ( 15 january 1899 – 18 january 1976 )  was an indian politician and punjabi writer he was the chief minister of punjab from november 1 1966 to march 8 1967he was awarded the sahitya akademi award in punjabi given by sahitya akademi india's national academy of letters in 1978 for his short story collection urvar par and was posthumously decorated with padma vibhushan the second highest indian civilian award given by government of india
Film	his last race <separator>  his last race is a 1923 american film starring australian actor snowy baker it was billed as a thrill-o-drama with a story written around action scenes
Athlete	héctor hurtado <separator>  héctor hurtado  ( born 21 september 1975 )  is a colombian football striker playing for américa de cali
Athlete	charles davenport  ( american football )  <separator>  charles davenport is a former professional american football player who played wide receiver for the pittsburgh steelers
Village	gerdab-e sofla <separator>  gerdab-e sofla  ( persian  گرداب سفلي‎ also romanized as gerdāb-e soflá )  is a village in falard rural district falard district lordegan county chaharmahal and bakhtiari province iran at the 2006 census its population was 567 in 126 families
Educational	gobardanga hindu college <separator>  gobardanga hindu college established in 1947 is a general degree college in gobardanga west bengal india it offers undergraduate courses in arts commerce and sciences it is currently affiliated to west bengal state university ( formerly affiliated to university of calcutta ) 
Animal	ehmaniella <separator>  ehmaniella is a genus of trilobite known from the middle cambrian burgess shale 392 specimens of ehmaniella are known from the greater phyllopod bed where they comprise 74% of the community its major characteristics are a wide cranidium heavy eye ridges longitudinal striae on the pre-glabellar area and a small pygidium with few segments
Plant	thelypteris correllii <separator>  thelypteris correllii is a species of fern in the thelypteridaceae family it is endemic to ecuador its natural habitat is subtropical or tropical moist montane forests it is threatened by habitat loss
Educational	guajome park academy <separator>  guajome park academy /ɡwəˈhoʊmi/ commonly referred to as guajome or gpa is a middle school and high school in vista california it is a charter school and was founded in 1994 it offers the ib middle years programme for students grades six through ten and the ib diploma programme for eleventh- and twelfth-graders during the 2004-2005 school year 1238 students were enrolled  530 in the middle school and 708 in the high schoolthe school is named after nearby guajome county park
Album	slk  ( album )  <separator>  slk is the sixth studio album by finnish metal band stam1na it was released on february 7 2014
Plant	summerfree <separator>  the 'summerfree' is an apple cultivar first developed in italy in the 1990s by crossing 'pri 1956-6' and 'ed gould golden' applesresistant to scab it has a spreading habit with moderate vigor the fruit are large with an average weight of 175 g the skin is smooth it ripens one to two months before 'gala' and it has good storage ability
Athlete	ana rendón <separator>  ana maría rendón martínez  ( born march 10 1986 in medellín )  is a female athlete from colombia who competes in archery
